Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Linear-Car-2,p10.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,DOMAIN,1,281,104,154,34,50,165,385,42
Linear-Car-2,p10.pddl,DOMAIN,2,259,91,173,49,69,558,921,44
Linear-Car-2,p10.pddl,DOMAIN,3,271,82,155,36,52,299,460,42
Linear-Car-2,p10.pddl,DOMAIN,5,272,85,186,55,81,1069,1461,50
Linear-Car-2,p10.pddl,DOMAIN,10,381,90,289,134,175,3392,4189,60
Linear-Car-2,p10.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,SIMU,1,284,68,139,25,39,120,277,44
Linear-Car-2,p11.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,PLAN,1,296,68,148,23,41,120,277,44
Linear-Car-2,p11.pddl,PLAN,2,219,61,131,17,28,56,119,42
Linear-Car-2,p11.pddl,PLAN,3,208,59,121,8,24,33,76,45
Linear-Car-2,p11.pddl,PLAN,5,267,87,137,22,38,143,224,60
Linear-Car-2,p11.pddl,PLAN,10,320,113,232,80,135,3239,3920,80
Linear-Car-2,p11.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,DOMAIN,1,295,104,155,37,52,183,424,42
Linear-Car-2,p11.pddl,DOMAIN,2,263,91,174,46,70,645,1042,44
Linear-Car-2,p11.pddl,DOMAIN,3,286,82,159,34,55,327,506,42
Linear-Car-2,p11.pddl,DOMAIN,5,287,82,198,59,86,1148,1509,45
Linear-Car-2,p11.pddl,DOMAIN,10,452,96,360,184,251,6158,7361,60
Linear-Car-2,p11.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p11.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,SIMU,1,286,68,139,25,40,120,277,44
Linear-Car-2,p12.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,PLAN,1,287,68,141,22,39,120,277,44
Linear-Car-2,p12.pddl,PLAN,2,220,61,134,18,28,56,119,42
Linear-Car-2,p12.pddl,PLAN,3,208,59,122,14,23,33,76,45
Linear-Car-2,p12.pddl,PLAN,5,270,87,139,25,42,184,284,60
Linear-Car-2,p12.pddl,PLAN,10,274,107,144,30,45,211,323,70
Linear-Car-2,p12.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,DOMAIN,1,251,104,164,36,53,183,424,42
Linear-Car-2,p12.pddl,DOMAIN,2,291,91,186,52,74,686,1115,44
Linear-Car-2,p12.pddl,DOMAIN,3,250,82,160,33,53,335,525,42
Linear-Car-2,p12.pddl,DOMAIN,5,278,82,192,52,87,1358,1751,45
Linear-Car-2,p12.pddl,DOMAIN,10,294,111,207,74,104,1733,2099,60
Linear-Car-2,p12.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p12.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,SIMU,1,2045,106,1960,1545,1858,128326,145462,94
Linear-Car-2,p13.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,PLAN,1,2014,106,1931,1560,1832,128326,145462,94
Linear-Car-2,p13.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,DOMAIN,1,24867,200,24771,21655,24668,1085137,1341509,94
Linear-Car-2,p13.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p13.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,SIMU,1,2646,78,2558,2027,2458,152813,204390,66
Linear-Car-2,p14.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,PLAN,1,2725,78,2642,2163,2543,152813,204390,66
Linear-Car-2,p14.pddl,PLAN,2,730,97,654,437,558,20406,28059,76
Linear-Car-2,p14.pddl,PLAN,3,384,91,295,141,193,3649,5714,75
Linear-Car-2,p14.pddl,PLAN,5,354,171,264,110,159,2681,3848,130
Linear-Car-2,p14.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,DOMAIN,1,9639,156,9547,8297,9443,407942,545556,70
Linear-Car-2,p14.pddl,DOMAIN,2,1752,135,1666,1347,1557,62616,79305,76
Linear-Car-2,p14.pddl,DOMAIN,3,490,118,400,240,295,7758,9964,75
Linear-Car-2,p14.pddl,DOMAIN,5,1959,189,1851,1524,1747,84076,97277,125
Linear-Car-2,p14.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p14.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,SIMU,1,283,82,137,23,38,92,209,64
Linear-Car-2,p15.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,PLAN,1,299,82,138,26,37,92,209,64
Linear-Car-2,p15.pddl,PLAN,2,294,78,132,16,33,98,176,60
Linear-Car-2,p15.pddl,PLAN,3,307,82,220,92,122,1766,2958,63
Linear-Car-2,p15.pddl,PLAN,5,283,121,197,75,99,1059,1574,95
Linear-Car-2,p15.pddl,PLAN,10,482,207,406,230,308,6651,9369,170
Linear-Car-2,p15.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,DOMAIN,1,248,146,159,34,50,136,312,64
Linear-Car-2,p15.pddl,DOMAIN,2,280,108,189,56,78,1054,1482,60
Linear-Car-2,p15.pddl,DOMAIN,3,248,102,161,40,57,340,462,63
Linear-Car-2,p15.pddl,DOMAIN,5,608,120,532,335,428,13289,16543,80
Linear-Car-2,p15.pddl,DOMAIN,10,7234,217,7145,6402,7040,307874,349315,160
Linear-Car-2,p15.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p15.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,SIMU,1,285,84,139,24,40,109,255,60
Linear-Car-2,p16.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,PLAN,1,295,84,147,26,43,109,255,60
Linear-Car-2,p16.pddl,PLAN,2,291,81,145,30,42,166,299,58
Linear-Car-2,p16.pddl,PLAN,3,286,87,139,25,41,129,247,66
Linear-Car-2,p16.pddl,PLAN,5,279,109,165,44,68,583,852,85
Linear-Car-2,p16.pddl,PLAN,10,281,140,195,67,96,763,1115,120
Linear-Car-2,p16.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,DOMAIN,1,244,144,155,37,51,150,353,60
Linear-Car-2,p16.pddl,DOMAIN,2,270,108,182,53,71,502,840,58
Linear-Car-2,p16.pddl,DOMAIN,3,296,97,178,46,69,544,748,57
Linear-Car-2,p16.pddl,DOMAIN,5,304,100,203,68,99,1471,1968,65
Linear-Car-2,p16.pddl,DOMAIN,10,691,136,598,414,494,17157,20309,100
Linear-Car-2,p16.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p16.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,SIMU,1,289,78,142,26,41,107,257,58
Linear-Car-2,p17.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,PLAN,1,291,78,143,28,41,107,257,58
Linear-Car-2,p17.pddl,PLAN,2,278,73,133,23,34,75,154,54
Linear-Car-2,p17.pddl,PLAN,3,281,81,135,18,38,110,204,63
Linear-Car-2,p17.pddl,PLAN,5,269,99,138,24,38,114,205,80
Linear-Car-2,p17.pddl,PLAN,10,281,119,181,54,84,716,1045,100
Linear-Car-2,p17.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,DOMAIN,1,252,142,162,33,51,154,370,60
Linear-Car-2,p17.pddl,DOMAIN,2,223,105,151,27,46,146,252,56
Linear-Car-2,p17.pddl,DOMAIN,3,284,97,183,53,76,980,1281,57
Linear-Car-2,p17.pddl,DOMAIN,5,305,104,210,76,108,1866,2470,65
Linear-Car-2,p17.pddl,DOMAIN,10,335,100,246,109,143,2407,2972,70
Linear-Car-2,p17.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p17.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,SIMU,1,284,80,139,29,41,101,250,58
Linear-Car-2,p18.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,PLAN,1,289,80,141,26,41,101,250,58
Linear-Car-2,p18.pddl,PLAN,2,292,77,131,18,33,66,153,58
Linear-Car-2,p18.pddl,PLAN,3,298,73,136,21,38,99,195,57
Linear-Car-2,p18.pddl,PLAN,5,266,102,149,32,52,302,457,80
Linear-Car-2,p18.pddl,PLAN,10,283,119,196,65,98,1197,1677,100
Linear-Car-2,p18.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,DOMAIN,1,259,140,157,32,53,160,383,58
Linear-Car-2,p18.pddl,DOMAIN,2,270,109,177,51,69,519,872,56
Linear-Car-2,p18.pddl,DOMAIN,3,291,103,156,30,47,157,266,57
Linear-Car-2,p18.pddl,DOMAIN,5,328,104,223,84,117,2217,2899,65
Linear-Car-2,p18.pddl,DOMAIN,10,356,100,267,122,162,2849,3512,70
Linear-Car-2,p18.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p18.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,SIMU,1,289,88,142,26,42,115,285,58
Linear-Car-2,p19.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,PLAN,1,298,88,146,28,42,115,285,58
Linear-Car-2,p19.pddl,PLAN,2,311,77,145,22,34,67,156,58
Linear-Car-2,p19.pddl,PLAN,3,299,73,152,27,46,196,316,57
Linear-Car-2,p19.pddl,PLAN,5,279,101,159,29,53,333,490,80
Linear-Car-2,p19.pddl,PLAN,10,316,119,224,75,120,2040,2794,100
Linear-Car-2,p19.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,DOMAIN,1,248,146,162,43,55,156,382,58
Linear-Car-2,p19.pddl,DOMAIN,2,250,109,179,56,75,520,869,56
Linear-Car-2,p19.pddl,DOMAIN,3,239,103,152,33,48,154,264,57
Linear-Car-2,p19.pddl,DOMAIN,5,315,107,228,83,121,2432,3150,65
Linear-Car-2,p19.pddl,DOMAIN,10,388,100,297,144,187,3658,4480,70
Linear-Car-2,p19.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p19.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,SIMU,1,227,88,140,27,42,115,287,58
Linear-Car-2,p20.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,PLAN,1,209,88,139,27,43,115,287,58
Linear-Car-2,p20.pddl,PLAN,2,215,77,130,20,34,68,158,58
Linear-Car-2,p20.pddl,PLAN,3,219,74,133,18,29,41,99,57
Linear-Car-2,p20.pddl,PLAN,5,222,85,148,26,45,205,294,70
Linear-Car-2,p20.pddl,PLAN,10,308,107,236,90,137,1683,2283,90
Linear-Car-2,p20.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,DOMAIN,1,249,146,161,43,58,155,382,58
Linear-Car-2,p20.pddl,DOMAIN,2,262,113,191,68,87,581,958,56
Linear-Car-2,p20.pddl,DOMAIN,3,238,103,152,31,48,155,266,57
Linear-Car-2,p20.pddl,DOMAIN,5,295,91,224,87,120,1430,1877,55
Linear-Car-2,p20.pddl,DOMAIN,10,419,100,329,170,227,4117,5019,70
Linear-Car-2,p20.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p20.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,SIMU,1,211,88,142,30,43,115,288,58
Linear-Car-2,p21.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,PLAN,1,213,88,139,25,43,115,288,58
Linear-Car-2,p21.pddl,PLAN,2,203,77,132,22,34,69,160,58
Linear-Car-2,p21.pddl,PLAN,3,213,74,126,16,28,42,102,57
Linear-Car-2,p21.pddl,PLAN,5,212,97,141,20,37,123,199,75
Linear-Car-2,p21.pddl,PLAN,10,312,107,222,77,119,2164,2911,90
Linear-Car-2,p21.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,DOMAIN,1,248,146,164,44,60,155,383,58
Linear-Car-2,p21.pddl,DOMAIN,2,260,113,189,61,86,590,968,56
Linear-Car-2,p21.pddl,DOMAIN,3,222,103,151,30,47,156,268,57
Linear-Car-2,p21.pddl,DOMAIN,5,299,91,227,88,124,1902,2418,55
Linear-Car-2,p21.pddl,DOMAIN,10,471,100,381,224,277,5826,7089,70
Linear-Car-2,p21.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p21.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,SIMU,1,282,88,139,31,42,115,288,58
Linear-Car-2,p22.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,PLAN,1,290,88,142,29,43,115,288,58
Linear-Car-2,p22.pddl,PLAN,2,278,77,132,22,34,70,162,58
Linear-Car-2,p22.pddl,PLAN,3,211,74,124,16,28,43,104,57
Linear-Car-2,p22.pddl,PLAN,5,273,97,135,24,39,145,224,75
Linear-Car-2,p22.pddl,PLAN,10,321,107,234,93,136,2678,3531,90
Linear-Car-2,p22.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,DOMAIN,1,246,146,158,40,55,155,383,58
Linear-Car-2,p22.pddl,DOMAIN,2,278,113,176,54,72,604,990,56
Linear-Car-2,p22.pddl,DOMAIN,3,235,103,149,33,45,157,270,57
Linear-Car-2,p22.pddl,DOMAIN,5,279,109,177,51,75,694,1006,65
Linear-Car-2,p22.pddl,DOMAIN,10,463,100,372,205,267,6347,7742,70
Linear-Car-2,p22.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p22.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,1,287,88,140,25,42,115,288,58
Linear-Car-2,p23.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,1,288,88,142,29,43,115,288,58
Linear-Car-2,p23.pddl,PLAN,2,294,77,133,24,35,78,179,58
Linear-Car-2,p23.pddl,PLAN,3,231,74,142,19,36,98,167,57
Linear-Car-2,p23.pddl,PLAN,5,221,96,133,14,31,59,124,70
Linear-Car-2,p23.pddl,PLAN,10,270,123,137,20,39,116,205,90
Linear-Car-2,p23.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,1,242,146,154,37,52,155,383,58
Linear-Car-2,p23.pddl,DOMAIN,2,263,113,176,48,73,687,1106,56
Linear-Car-2,p23.pddl,DOMAIN,3,236,103,149,31,47,167,290,57
Linear-Car-2,p23.pddl,DOMAIN,5,279,109,181,55,78,854,1196,65
Linear-Car-2,p23.pddl,DOMAIN,10,651,118,574,356,461,16262,18965,70
Linear-Car-2,p23.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,1,291,88,142,25,43,115,288,58
Linear-Car-2,p24.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,1,291,88,146,29,43,115,288,58
Linear-Car-2,p24.pddl,PLAN,2,281,77,135,22,36,78,179,58
Linear-Car-2,p24.pddl,PLAN,3,216,90,129,18,31,75,146,57
Linear-Car-2,p24.pddl,PLAN,5,215,96,128,19,32,69,144,70
Linear-Car-2,p24.pddl,PLAN,10,278,123,144,28,46,208,319,90
Linear-Car-2,p24.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,1,231,146,161,36,54,155,383,58
Linear-Car-2,p24.pddl,DOMAIN,2,265,113,179,52,74,726,1178,56
Linear-Car-2,p24.pddl,DOMAIN,3,297,103,163,29,49,176,309,57
Linear-Car-2,p24.pddl,DOMAIN,5,306,109,199,65,87,975,1329,65
Linear-Car-2,p24.pddl,DOMAIN,10,295,120,206,70,102,1386,1686,70
Linear-Car-2,p24.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,SIMU,1,545,1002,467,329,362,1003,1004,1000
Linear-Generator,instance_1.pddl,SIMU,2,362,502,272,142,169,503,504,1000
Linear-Generator,instance_1.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,SIMU,5,271,202,182,56,75,203,204,1000
Linear-Generator,instance_1.pddl,SIMU,10,230,103,143,22,40,104,105,1010
Linear-Generator,instance_1.pddl,SIMU,50,206,23,119,7,17,25,27,1000
Linear-Generator,instance_1.pddl,SIMU,100,202,13,115,3,14,15,17,1000
Linear-Generator,instance_1.pddl,PLAN,1,560,1002,467,321,362,1003,1004,1000
Linear-Generator,instance_1.pddl,PLAN,2,417,1002,325,190,221,503,504,1000
Linear-Generator,instance_1.pddl,PLAN,3,380,1002,289,143,181,337,338,1000
Linear-Generator,instance_1.pddl,PLAN,5,327,1002,251,100,140,203,204,1000
Linear-Generator,instance_1.pddl,PLAN,10,289,1012,214,68,100,104,105,1010
Linear-Generator,instance_1.pddl,PLAN,50,272,1012,184,44,75,24,25,1010
Linear-Generator,instance_1.pddl,PLAN,100,270,1012,181,33,61,14,15,1010
Linear-Generator,instance_1.pddl,DOMAIN,1,899,2002,802,637,685,1003,1005,1000
Linear-Generator,instance_1.pddl,DOMAIN,2,898,1502,809,651,692,1003,1005,1000
Linear-Generator,instance_1.pddl,DOMAIN,3,897,1336,803,647,690,1003,1005,1000
Linear-Generator,instance_1.pddl,DOMAIN,5,895,1202,804,636,687,1003,1005,1000
Linear-Generator,instance_1.pddl,DOMAIN,10,871,1102,791,625,669,1003,1005,1000
Linear-Generator,instance_1.pddl,DOMAIN,50,875,1022,781,633,672,1003,1005,1000
Linear-Generator,instance_1.pddl,DOMAIN,100,865,1012,772,622,661,1003,1005,1000
Linear-Generator,instance_10.pddl,SIMU,1,1702,1011,1624,1440,1507,1012,1076,1000
Linear-Generator,instance_10.pddl,SIMU,2,784,511,692,519,571,512,576,1000
Linear-Generator,instance_10.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,SIMU,5,416,211,340,194,225,212,276,1000
Linear-Generator,instance_10.pddl,SIMU,10,353,118,263,127,149,119,228,1070
Linear-Generator,instance_10.pddl,SIMU,50,367,29,276,131,163,405,705,1100
Linear-Generator,instance_10.pddl,SIMU,100,371,16,280,139,167,780,1127,1100
Linear-Generator,instance_10.pddl,PLAN,1,1724,1011,1626,1429,1502,1012,1076,1000
Linear-Generator,instance_10.pddl,PLAN,2,1228,1011,1134,952,1016,512,576,1000
Linear-Generator,instance_10.pddl,PLAN,3,1108,1011,1015,827,892,346,410,1000
Linear-Generator,instance_10.pddl,PLAN,5,962,1011,878,691,754,212,276,1000
Linear-Generator,instance_10.pddl,PLAN,10,1046,1081,956,764,832,119,228,1070
Linear-Generator,instance_10.pddl,PLAN,50,966,1081,884,694,760,39,148,1070
Linear-Generator,instance_10.pddl,PLAN,100,988,1084,894,709,771,32,168,1073
Linear-Generator,instance_10.pddl,DOMAIN,1,2612,2011,2514,2304,2382,1012,1077,1000
Linear-Generator,instance_10.pddl,DOMAIN,2,2619,1511,2525,2318,2399,1012,1077,1000
